condition,scenario,planner,k_samples,episodes,successes,success_rate,success_wilson_low,success_wilson_high,final_distance_mean,cost_mean,control_ms_mean,control_ms_p95,collision_mean
gain_0p8,box_align_detour,diff_mppi_3,256,30,5,0.16666666666666666,0.0733654237184855,0.3356435050641603,0.23146146666666667,2.076932333333333,3.407018,3.4363124999999997,0.0
gain_0p8,box_align_detour,diff_mppi_3,512,30,6,0.2,0.0950510717728987,0.3730569641314825,0.2286062,2.00436,3.430856,3.4554405,0.0
gain_0p8,box_align_detour,mppi,128,30,0,0.0,0.0,0.11351339317396876,0.2718973666666667,2.773888,0.09807954666666667,0.10784685,0.0
gain_0p8,box_align_detour,mppi,256,30,0,0.0,0.0,0.11351339317396876,0.2674881333333333,2.6943723333333334,0.12453223333333334,0.13501295,0.0
gain_0p8,box_align_detour,mppi,512,30,0,0.0,0.0,0.11351339317396876,0.26977476666666667,2.6968979999999996,0.15461023333333335,0.1609817,0.0
gain_0p8,box_align_detour,mppi_hardmodel,128,30,0,0.0,0.0,0.11351339317396876,0.8539725333333333,17.99964,0.10085561,0.11255544999999997,0.0
gain_0p8,box_align_detour,mppi_hardmodel,256,30,0,0.0,0.0,0.11351339317396876,0.8386023333333333,17.33442666666667,0.14038956666666666,0.1461036,0.0
gain_0p8,box_align_detour,mppi_hardmodel,512,30,0,0.0,0.0,0.11351339317396876,0.8336863666666667,16.998116666666665,0.17067390000000002,0.1787373,0.0
gain_0p8,box_align_detour,soppi,128,30,0,0.0,0.0,0.11351339317396876,0.27362623333333336,2.8002463333333334,0.3311928333333334,0.3419419,0.0
gain_0p8,box_align_detour,soppi,256,30,0,0.0,0.0,0.11351339317396876,0.2679895,2.7086603333333334,0.4381235666666667,0.44710795000000003,0.0
